person_id,baseline_search_skill,difficult_task,redesigned_interface,clicks_during_task,task_score
1156,48.64061353,0,0,10.66786750,69.50068359
1157,69.74795108,1,1,8.85184422,69.68350975
1158,49.48518320,0,0,11.02880432,72.04481863
1159,37.58231176,0,1,9.17610715,75.08814022
1160,60.06194541,1,1,11.58667217,77.35443420
1161,51.12418319,0,0,14.61333852,66.96819956
1162,47.89516629,1,1,15.31349157,62.65423532
1163,57.12960971,1,1,11.47545321,63.43296293
1164,54.74685815,0,1,11.74781869,73.14508845
1165,53.73603627,1,1,13.66225255,92.32505022
1166,41.94538230,1,1,11.88291116,67.81819966
1167,32.56808959,0,0,12.28850651,67.13679626
1168,63.25541192,0,1,9.11982320,81.30798099
1169,60.76282150,0,0,9.70299244,70.24389221
1170,48.40633678,0,1,8.70419100,72.18153633
1171,57.48405209,0,0,12.14443885,69.95171821
1172,42.74523691,1,1,13.45912165,65.32578876
1173,54.07284243,0,1,9.13061184,83.71873503
1174,38.48325657,1,1,14.19829216,62.59221051
1175,40.69625616,1,1,15.22905276,64.97121516
1176,45.96666308,1,0,13.00803394,64.61209531
1177,51.87877950,1,0,14.55202818,76.18060613
1178,55.06389180,1,1,13.10324196,79.66602077
1179,79.13736240,1,0,10.67695092,66.77290975
1180,61.61623935,1,1,11.85946683,71.30957763
1181,64.71609713,1,0,16.60473667,63.45477333
1182,41.51648346,0,1,13.07212495,79.54725582
1183,55.19550023,0,1,8.23099786,63.59588175
1184,40.30195409,0,1,11.44525242,78.51690469
1185,38.07439572,1,0,14.76375494,52.30847662
1186,51.12605691,1,0,16.22641647,59.77601985
1187,42.86939682,0,1,10.27187414,78.44923380
1188,33.84471622,0,0,15.55358722,66.18339457
1189,56.68024716,1,1,10.72151049,72.10413654
1190,44.44495672,0,1,9.14525243,76.72414405
1191,37.14283287,0,1,11.11950706,78.37003064
1192,49.80376038,0,0,11.99767183,65.87528012
1193,50.40355968,0,0,11.28153681,75.12809822
1194,55.29990897,1,1,11.50384621,74.67798158
1195,47.27141630,0,0,13.73980272,70.40409931
1196,52.92782954,0,0,9.73768077,63.11905362
1197,65.83130288,0,1,8.72372118,87.51341251
1198,47.27690073,0,1,9.21900423,64.16139460
1199,47.98207203,0,0,13.63673109,62.94857719
1200,40.19490001,0,0,13.36448309,60.45717260
1201,54.92427948,1,0,12.64404445,72.93086364
1202,35.77144102,0,0,13.67869119,66.88797435
1203,57.25312785,1,0,15.24655330,72.44110073
1204,69.97565755,1,1,11.55098113,86.23676133
1205,33.10986811,0,0,14.61515647,68.88183289
1206,40.51089756,0,1,8.72789379,78.82957572
1207,48.09864432,0,1,13.11135485,77.49599072
1208,55.19811646,1,0,16.92234907,64.77028506
1209,44.99138288,1,1,12.45603388,70.29318457
1210,65.78341401,1,1,11.42261180,86.89982765
1211,34.15639325,1,0,13.22662626,54.95571682
1212,48.15440102,0,0,12.12096687,65.26758471
1213,39.85483144,0,1,10.99318397,63.89248713
1214,66.93395302,0,0,9.56531997,71.74024775
1215,61.59104681,0,0,10.83966861,73.65809293
1216,45.49227822,0,1,11.19316029,58.77900286
1217,43.47153023,1,0,16.56976600,63.80101589
1218,36.37314682,0,0,14.56361416,64.30395646
1219,38.92715135,1,0,15.44100786,61.91560675
1220,51.87649048,1,0,16.38165722,67.07181657
1221,59.63384642,0,0,9.88325007,65.62896961
1222,61.92382458,0,1,11.18379415,77.10071914
1223,41.35289049,0,0,11.22481850,67.33886152
1224,53.43979928,1,1,12.97506755,69.18724712
1225,38.94500455,1,1,14.09922684,63.46370227
1226,43.56024590,1,0,13.98704793,70.49764328
1227,26.30368355,0,1,12.13179315,67.20794153
1228,52.48678844,0,0,10.40183869,70.66504370
1229,54.35261613,0,0,12.22160965,67.50419809
1230,44.03146518,0,0,11.37500272,79.54566195
1231,66.34864446,0,1,9.82963436,70.75197449
1232,42.37799789,1,0,16.73643842,59.03036083
1233,39.73608525,0,0,13.17490812,64.17723911
1234,43.34527065,0,1,12.65902083,70.99418921
1235,32.50890977,0,0,12.76889450,65.99968956
1236,49.31392022,0,1,10.39862803,73.85982025
1237,31.27731997,0,1,11.21295561,62.12937218
1238,68.55966760,0,1,11.31864285,73.74469610
1239,48.70639466,1,1,9.74513538,72.60945252
1240,46.80186465,0,1,12.87599153,83.96646915
1241,59.64667891,1,1,13.75742233,69.07126674
1242,59.57319356,1,0,13.46321142,62.76860754
1243,28.39983001,1,0,16.63111675,57.59229628
1244,44.60238518,0,1,8.77844414,77.11663314
1245,39.22421968,1,0,15.45572681,51.16529809
1246,42.06485617,1,0,15.58302182,54.94279971
1247,49.10984692,1,1,15.10958240,76.61003410
1248,45.25618281,1,0,15.06096895,54.69981994
1249,43.41024554,0,1,11.68701700,59.49674407
1250,50.10625198,0,1,9.49133676,68.97503849
1251,33.01439999,1,0,13.70480115,45.46428388
1252,55.80026760,1,0,15.74865543,57.04466660
1253,40.04010558,1,1,12.17343844,63.15745876
1254,40.36327791,0,0,13.56186069,60.67739391
1255,53.48458465,0,0,13.03449283,68.55815979
1256,52.97046457,1,1,10.71148515,69.52150979
1257,40.47890495,1,0,16.39689115,60.17014632
1258,46.95629540,0,1,11.33371862,66.65036986
1259,51.23096315,1,0,14.67638435,67.74441433
1260,66.59536618,1,0,13.44135029,65.37328086
1261,39.96765720,0,1,11.09194172,76.92527430
1262,43.61951955,0,0,8.38387043,73.24099074
1263,47.90221781,0,1,11.70071855,79.79790237
1264,59.55553039,1,0,13.37456896,63.41622395
1265,55.49988018,1,1,12.32714853,69.75129925
1266,43.64320699,0,1,12.90591505,80.69841668
1267,41.67395583,0,0,14.54542945,62.88682912
1268,73.86311338,0,0,9.48343059,76.94639688
1269,40.61843892,1,1,12.46938407,77.28122068
1270,57.93978893,0,1,10.60535518,70.51734300
1271,49.36475807,0,1,9.49279035,74.40169996
1272,58.60248043,0,1,10.78935768,78.47291015
1273,57.78237369,0,0,10.81341543,69.14031490
1274,43.23072473,0,0,12.32193994,69.65335841
1275,49.16244736,0,0,10.89190792,69.45512029
1276,48.25422494,1,1,12.91932712,76.88992903
1277,53.42020234,1,1,12.65586390,75.60505731
1278,31.73253804,1,1,13.83487320,64.31255874
1279,50.28175027,1,1,12.48232220,78.20187905
1280,65.03820158,1,1,12.47516018,77.44582233
1281,73.51442278,0,0,8.85912666,77.50749481
1282,62.33637788,0,1,9.34961355,74.89257726
1283,31.49989847,0,0,13.72236971,68.60208153
1284,60.64715222,0,0,10.75532733,71.76662737
1285,47.97375001,0,1,8.46110297,71.14544637
1286,50.25408309,0,0,12.89911543,59.94005101
1287,51.80377998,0,0,12.25241241,70.49611512
1288,66.89287365,0,0,9.91420195,71.88955973
1289,64.96429867,0,1,9.53178803,84.12166324
1290,62.28514005,0,0,9.50728664,71.14968519
1291,56.08745137,0,0,11.32932737,63.07605309
1292,56.64172234,0,0,11.08841465,72.25576290
1293,46.16404560,0,0,12.17034045,64.37188041
1294,39.52407623,0,0,14.97006704,65.17029332
1295,44.93913463,1,1,14.37204971,62.26462878
1296,51.88125917,1,0,12.80098283,56.11257187
1297,44.41044439,0,1,13.08947678,72.00695779
1298,49.67796855,0,1,8.79477482,73.82396076
1299,28.55377879,0,1,12.62391939,76.83311644
1300,56.07106881,0,1,10.31683883,72.82344455
1301,52.65183870,1,1,11.50762762,72.94809183
1302,43.50586103,0,1,8.83618889,71.82455263
1303,44.32442884,0,0,11.42414433,63.47937420
1304,32.63026960,1,0,13.98192501,56.95469800
1305,51.69069615,1,1,16.52035862,65.94565519
1306,41.11874997,0,0,11.13548595,63.99264170
1307,43.08664625,1,1,15.19557410,61.59171566
1308,47.63833523,0,1,6.43621750,85.12509577
1309,59.02918328,0,1,9.07722017,81.28043768
1310,52.15285643,0,0,12.53785887,61.55785144
1311,24.15223543,1,1,15.33526656,68.03000338
1312,63.38522552,0,1,9.79163464,72.20909835
1313,47.92625594,1,0,16.43174282,61.38515499
1314,35.89363915,0,1,11.12715680,61.34753151
1315,39.70673850,0,0,9.08741411,61.09233266
1316,34.38420479,1,0,17.04731974,61.70422272
1317,47.95902147,0,0,14.76920878,69.77470523
1318,41.72475472,0,1,10.10462645,80.68190427
1319,40.86960656,1,0,16.70272948,53.47971698
1320,49.14217125,0,0,12.29564192,67.05757355
1321,52.68312750,1,1,14.79393511,61.74556687
1322,61.86514846,1,1,12.35291266,72.91322717
1323,49.85247858,1,1,13.90378025,72.98022637
1324,54.58766580,1,1,12.58474780,70.32779677
1325,37.16829415,0,1,11.12433883,67.98074196
1326,55.77500020,1,0,15.64040041,64.93046101
1327,59.41896333,0,0,10.69533824,78.92958609
1328,63.11850285,0,1,9.50558191,66.51320109
1329,46.78034884,0,0,10.07963880,64.57622853
1330,71.75725890,0,1,8.89883788,78.98528418
1331,77.37522266,1,1,11.78948832,72.01917960
1332,54.25876034,0,0,14.22644689,67.01569756
1333,50.30342183,0,1,10.26151961,73.75073622
1334,44.80811784,1,1,14.24633112,68.17933828
1335,58.75732842,0,1,9.03503790,76.31853085
1336,32.39330266,0,0,14.96504553,62.31537526
1337,50.06459808,0,0,10.13024409,72.85531158
1338,64.30402117,0,0,11.57211820,78.97165012
1339,68.27797077,1,0,17.03024969,68.22600754
1340,60.48112756,0,0,10.03837795,63.06875672
1341,35.51553628,1,1,14.75397793,58.86153599
1342,41.43569197,0,0,12.88709299,64.42806333
1343,56.69193296,1,0,15.39200131,75.98231228
1344,34.32713636,1,1,15.44182668,56.41092182
1345,55.28688604,1,1,10.96757291,66.45618850
1346,62.35259608,1,0,15.16725793,76.15762592
1347,64.33598991,1,1,11.95366637,77.92907617
1348,56.98365635,0,0,9.98925099,70.13911739
1349,49.11695956,0,1,10.18568956,71.91927612
1350,55.09797532,0,1,8.61624471,70.69987540
1351,54.82211897,1,0,16.24103825,64.11687726
1352,56.38898911,0,1,9.24584432,76.20669940
1353,67.23520011,0,1,9.73322431,76.80644276
1354,65.11874330,0,1,8.10894470,76.77018198
1355,63.41229260,0,1,8.10979571,73.08038188
1356,35.38580785,1,1,15.44091364,60.22458677
1357,57.43885594,0,1,11.18669566,87.02281427
1358,41.87134588,0,0,9.19045778,67.88352545
1359,52.57871886,1,0,12.83632193,76.63922779
1360,53.77241861,0,1,7.74040879,81.27861668
1361,39.01087453,1,0,16.06281416,67.38948117
1362,64.34196166,0,1,9.29623721,68.46316373
1363,32.53676775,1,1,16.11031039,68.24601598
1364,53.69027511,0,1,9.40724541,75.56182151
1365,58.72646024,0,0,12.42396934,80.32946732
1366,45.97550990,0,0,12.31358490,70.57595647
1367,70.73142123,1,1,11.80698412,71.78428899
1368,59.17276849,0,0,13.02719380,73.12192284
1369,45.90776023,1,1,10.90244395,76.68402588
1370,54.85309660,1,0,14.35031918,74.18975145
1371,53.85473130,0,1,7.50481750,72.46345714
1372,66.81084095,0,1,9.06188182,80.06658002
1373,43.42955797,1,1,13.79611457,56.78930494
1374,29.55743180,1,1,15.77657054,67.95652577
1375,61.10102448,1,0,13.82220861,70.00944927
1376,65.11559543,1,0,10.07298801,68.68855386
1377,49.31282358,0,1,9.05133613,68.71286178
1378,56.93586603,0,1,8.37499783,75.75968587
1379,58.35439241,0,1,12.17869443,74.37124666
1380,45.24513911,0,1,11.41505091,61.86769642
1381,65.70166171,0,1,9.48804271,80.23563892
1382,47.16111507,1,1,12.14709339,69.48048467
1383,41.63151502,0,1,10.16881840,78.64389892
1384,37.05401022,0,0,13.52613519,65.52781022
1385,38.24530202,1,0,15.48032166,68.58144701
1386,60.06185298,0,1,8.45063710,63.63266677
1387,40.62760653,0,1,10.55302692,64.59329536
1388,46.32847205,0,1,11.98507336,71.33286761
1389,42.21008509,1,1,14.32673002,62.37796398
1390,53.65765516,1,0,16.01548614,60.45656075
1391,61.65913136,0,1,9.95658167,72.88592419
1392,57.12496661,0,1,8.61222441,81.54759875
1393,69.99008483,0,0,11.56152346,77.77502486
1394,43.92935042,0,1,10.10605385,74.30074943
1395,48.83864464,0,1,13.74646718,72.69830260
1396,38.50929174,0,0,15.81870591,56.10956588
1397,45.83607647,0,1,11.77740243,72.77735527
1398,40.17976689,1,0,15.31463659,60.91237338
1399,49.88967676,0,1,8.47458006,82.24532007
1400,49.75607312,1,1,13.74513916,57.09629020
1401,60.26245743,1,0,16.79076313,71.32209918
1402,41.93126960,0,1,12.19321134,74.05876951
1403,50.66396295,1,1,14.23890775,73.50275377
1404,50.82824133,1,0,13.12645361,59.45859592
1405,60.13562950,0,0,11.92900636,65.45588604
1406,52.65288540,0,0,11.36862949,66.81042728
1407,45.09230999,0,1,9.82107007,75.24810557
1408,48.35851161,0,0,12.32434329,69.74798561
1409,42.17182743,0,1,10.93816405,67.94465557
1410,49.94062044,1,1,14.51135065,68.68772337
1411,55.33780156,0,0,10.88300040,77.79036642
1412,49.79256961,0,1,8.37475400,77.39445715
1413,57.55431971,0,1,9.68733537,76.75789646
1414,52.99050120,1,1,13.23041640,72.99556137
1415,45.71920485,0,0,10.77619826,65.31277583
1416,42.87700816,0,1,11.53566258,68.84591535
1417,52.19599286,0,0,10.65959778,67.74749778
1418,43.70531075,1,1,9.19870297,61.76962941
1419,34.78231476,0,0,14.61141108,64.92696112
1420,47.82559093,0,0,11.94824010,76.63580481
1421,34.37096068,1,0,17.38630773,66.67701832
1422,58.11598615,1,0,15.65755252,62.70731051
1423,51.91338495,0,1,10.18843840,73.79462496
1424,35.38320993,1,0,16.97183838,60.45207433
1425,45.75646019,1,0,17.50838031,64.98383854
1426,39.13201402,1,1,12.59766210,72.78518646
1427,43.48487739,0,0,10.55155862,73.83012780
1428,38.89454490,0,0,12.20686750,62.65315474
1429,50.88549651,1,1,11.18697949,66.55643452
1430,49.51282009,1,1,11.55660364,65.49225005
1431,58.28771796,0,0,13.18153061,71.50086683
1432,58.98705625,0,1,12.11265786,78.81296377
1433,48.96467108,0,1,12.07351572,66.40008023
1434,56.77952548,0,0,11.59127325,72.94334124
1435,71.08096841,0,1,8.79702713,85.20466890
1436,53.02240269,1,1,9.37852263,67.61456057
1437,49.07490019,0,1,6.29552954,73.92511156
1438,48.56759117,0,0,11.78312700,69.67353040
1439,46.23296379,0,1,12.52896447,73.64313205
1440,35.56795403,0,1,13.33057589,61.44616617
1441,60.56050668,1,0,13.61792890,75.36671707
1442,50.77625210,0,1,9.53766736,75.04209107
1443,32.81142082,0,1,11.89880597,65.51530687
1444,52.21576791,1,0,15.26842266,70.50796400
1445,43.49140459,1,1,14.89829303,65.24011339
1446,54.83802402,0,1,10.62740278,78.12340935
1447,36.49954219,0,1,13.66761708,67.17056945
1448,53.47211536,0,0,11.92872107,62.05154594
1449,43.45673331,0,0,12.60447872,73.41848241
1450,53.28846175,0,0,12.36759882,68.06836677
1451,41.60400510,0,0,11.20942622,66.47569490
1452,62.32761111,1,0,16.63404428,75.01880986
1453,55.29462793,0,1,10.29118847,76.03635679
1454,67.52656805,1,0,13.15635526,82.53570316
1455,45.76254075,0,0,14.55867041,74.68552918
1456,44.58085803,0,0,11.56160040,75.70769579
1457,47.13100725,0,0,11.44841534,78.20060231
1458,45.86262726,1,0,16.70194732,59.45556471
1459,55.14003645,0,0,12.21646147,73.12435905
1460,46.28485503,0,0,13.46368491,68.70531920
1461,59.85886218,0,1,7.47718570,76.50964620
1462,40.14292673,1,1,14.56972444,70.84580123
1463,56.95688458,1,0,17.27780981,71.28741055
1464,56.16644075,0,1,9.73411751,72.14906875
1465,58.37382915,1,1,14.13229428,76.46589043
1466,55.81396629,0,1,10.07615218,70.44290352
1467,35.23875105,0,0,12.71976271,61.90081059
1468,46.77994261,0,0,9.67492728,80.25202515
1469,64.56289981,0,1,9.74144385,74.88808660
1470,59.06305052,1,0,12.49149092,63.56673829
1471,50.52247323,1,1,13.42585849,72.61183124
1472,44.25464007,1,1,15.13442541,67.69749275
1473,65.47379569,1,1,12.25088475,78.34040370
1474,57.39160838,0,1,9.00914869,72.38670322
1475,36.41738401,0,0,13.04625306,60.80221087
1476,49.19621321,0,1,10.85108086,74.25684248
1477,39.72244836,0,0,15.31365991,66.24614631
1478,45.97038104,0,0,11.11991822,68.08587289
1479,51.05487643,1,0,17.41856417,69.01730595
1480,62.63472584,1,0,13.86668771,75.27793233
1481,56.81666414,1,0,16.12070603,63.68297017
1482,53.36751703,1,0,15.00590150,71.70705914
1483,48.30104288,1,0,15.20992022,63.71393987
1484,49.60016210,0,1,9.78154204,83.23732498
1485,46.21318935,0,1,7.63868949,75.68466467
1486,41.19416523,1,1,12.89247706,61.24548405
1487,23.44091906,0,0,13.53452572,50.19366691
1488,53.88781167,1,1,14.54990670,72.37883834
1489,59.98709698,1,0,12.35876945,59.79704972
1490,45.74817092,1,0,18.64554271,56.75510260
1491,62.53469780,0,0,11.00878990,79.97733279
1492,47.50840947,0,0,13.25385041,78.29984287
1493,35.94691485,0,1,10.26464107,72.04427464
1494,29.73453961,0,1,13.31843735,64.30058372
1495,64.54550599,1,0,12.41289631,71.59301670
1496,45.51713436,1,1,13.13732427,62.09157436
1497,60.44189759,0,0,10.81549121,80.32280858
1498,69.75952800,0,1,11.31200387,79.57489569
1499,49.58294562,1,0,16.24629411,56.92562307
1500,57.05655890,1,1,13.12747647,64.48418865
1501,52.20762887,0,1,10.34636137,76.82578005
1502,42.09149426,0,0,12.28039659,59.08027178
1503,55.31651166,0,0,14.34096270,69.94145830
1504,49.84315837,1,0,14.84450930,76.92189900
1505,67.89469521,0,1,6.79366677,81.73758235
1506,52.58115762,1,1,13.42568485,64.63100597
1507,51.08789793,1,1,14.50553644,67.34487601
1508,51.73252770,0,0,12.26236122,66.71295751
1509,55.69699373,0,0,9.98459465,69.59070616
1510,32.46735753,0,0,15.86976292,64.78043115
1511,43.35906376,1,1,11.42238754,67.17330846
1512,44.47012347,1,1,11.11189380,79.70660999
1513,41.53309299,1,0,17.06061425,54.19855833
1514,49.46708732,0,0,13.95009647,59.98639949
1515,47.85169128,1,0,14.99076428,60.64545206
1516,47.54788889,0,0,12.92784590,63.48047763
1517,45.25712618,1,0,15.96559719,58.51537195
1518,59.93496932,1,0,14.54764632,68.29634877
1519,47.09789668,0,1,8.91789775,78.39923617
1520,52.88163695,1,1,11.96342177,71.30570477
1521,49.38362936,1,0,16.18215536,72.67305919
1522,37.27672201,0,1,11.94604545,70.57615689
1523,47.06796972,0,1,7.35900295,68.44244415
1524,42.76010686,0,1,12.17675745,63.50218345
1525,48.81571456,0,1,9.12716187,66.40276933
1526,58.49759670,1,1,13.55790165,74.63535357
1527,44.96299386,0,0,14.65674874,84.94652056
1528,50.02625964,1,1,12.76193018,69.21982243
1529,44.09209424,0,0,12.10590553,64.23714173
1530,46.31313684,1,0,15.10475504,64.05693311
1531,39.85493440,1,1,14.08203623,65.04500642
1532,58.05738033,0,1,7.54064669,77.22428696
1533,66.75260871,0,1,8.61347100,79.64645235
1534,46.39583655,1,1,12.59575321,55.89268642
1535,58.89959722,0,0,10.87297209,71.26090013
1536,57.55193805,1,0,13.21277176,72.00981564
1537,40.04339334,0,1,10.99308003,60.04595749
1538,49.21907028,1,0,14.59245039,64.92373209
1539,51.90290005,0,1,11.12708939,79.83840357
1540,49.57346722,1,0,17.32428543,66.28830829
1541,32.32916000,0,0,13.98376078,72.01881082
1542,63.16994073,1,0,13.36066621,76.75944617
1543,53.05843808,1,0,16.11516245,62.78579214
1544,58.17508949,0,1,10.78773641,85.17384947
1545,52.55376469,0,1,11.12630757,76.84456895
1546,46.35127595,1,0,14.16212014,63.33534041
1547,62.76709154,0,1,6.20383984,78.93763189
1548,24.19780808,0,1,11.38863219,62.46744073
1549,61.09966403,0,0,10.90184660,77.87436189
1550,24.99403398,0,0,14.62208773,66.03037818
1551,63.10908440,1,1,12.17406453,82.09173803
1552,42.84486620,0,1,10.22261993,67.38535047
1553,43.22641082,0,0,12.74118606,78.10954788
1554,47.63190447,0,1,9.78610648,67.06767471
1555,64.33269859,0,1,8.64645024,79.57962028
1556,35.68253883,1,0,16.31124512,62.47245067
1557,56.90218916,1,1,9.52975513,71.25594593
1558,49.14751626,1,1,13.40736877,68.30862487
1559,44.92283205,1,1,10.56553807,73.50854244
1560,59.08320360,0,0,12.98773036,78.95072946
1561,46.74420330,0,0,9.17911486,80.59665962
1562,44.60548717,1,0,15.67161351,57.20498046
1563,52.86501677,1,0,16.71145584,62.65170776
1564,40.72773094,1,0,15.11497672,49.72590620
1565,33.80195126,0,1,13.63481203,66.85701664
1566,48.50397364,0,0,9.81076490,78.79036871
1567,53.28842271,0,1,9.57486248,84.75829015
1568,28.29096410,0,1,15.50319267,65.93074981
1569,47.86486285,0,1,10.42438243,66.63607426
1570,48.81482367,0,0,14.44159551,65.19600794
1571,66.24490667,1,1,9.56724455,74.52140144
1572,56.13049011,1,0,13.80580637,61.61696173
1573,70.70616886,0,0,12.21990934,74.52151088
1574,36.46834929,0,0,14.22399405,69.90589068
1575,54.38993409,0,0,13.20800781,71.40250793
1576,67.53588450,1,1,12.33105158,79.10576428
1577,45.96382204,0,1,5.60639679,75.43693572
1578,50.79358796,0,0,12.72605548,80.64185124
1579,59.70915238,1,0,12.72021348,71.59056347
1580,70.14671677,0,1,8.17231885,70.02354882
1581,39.42316841,0,0,14.65849634,69.34757496
1582,64.26435900,1,1,10.87642536,69.09165209
1583,35.27490625,1,1,12.91145481,59.10579675
1584,57.44837463,1,0,15.79549207,68.32463549
1585,35.33411616,0,0,13.05375523,60.76008606
1586,51.66209678,0,1,8.61944500,73.87190068
1587,64.74196564,0,1,9.51227094,73.67566486
1588,50.91335140,0,0,12.05002989,71.34554616
1589,75.79519336,0,1,8.77359450,69.25192304
1590,51.79936588,0,0,13.47883945,72.80399383
1591,43.52249678,0,1,13.67801010,58.39085442
1592,56.43081366,1,1,14.13082524,64.66975567
1593,60.12324090,0,0,12.31377989,75.83301150
1594,51.08723457,0,0,11.61798352,76.78889884
1595,49.03990962,0,0,11.44896928,70.44862627
1596,28.94798885,0,0,15.38647071,64.61837854
1597,74.79087846,1,1,9.55979377,78.09038775
1598,51.03977452,0,1,12.50074159,75.47120184
1599,32.05069545,1,0,14.02763356,42.95453875
1600,44.39474591,0,1,11.76763689,75.62757650
1601,49.09593651,0,0,12.62548516,77.22832790
1602,49.74291325,0,1,6.81188091,74.88205355
1603,52.39889944,0,1,9.54359600,86.62580296
1604,59.01549002,0,0,10.37486846,76.72068463
1605,73.26604128,1,1,10.29189294,76.33362881
1606,53.05344121,0,1,9.59457616,74.84135879
1607,61.36111775,0,1,10.03427273,75.86390735
1608,50.33035974,1,1,13.87029995,73.76940743
1609,49.90627400,0,0,13.36328248,71.82976543
1610,49.36894693,1,0,15.92880951,66.92949725
1611,39.65379232,1,1,14.44300421,65.03255183
1612,61.66889256,0,0,11.73452652,77.23212611
1613,72.53770809,1,0,11.08375000,73.87627976
1614,56.04777734,1,0,15.32832842,74.90458821
1615,35.68891657,1,0,16.61418022,62.48732772
1616,67.86673745,0,1,7.10241321,81.52148366
1617,66.25793529,1,1,11.24840563,71.56777994
1618,54.30877195,0,1,10.29519345,77.13809681
1619,58.52551878,1,1,12.65036448,59.94648195
1620,47.01194112,0,0,13.31829360,67.28882476
1621,40.94383091,0,1,10.51797854,68.18865307
1622,39.97694650,1,0,14.05535143,55.81463844
1623,51.17424368,1,1,14.02827214,64.58844572
1624,58.22609956,0,0,10.44349396,72.06248393
1625,61.88791967,1,0,14.91152321,60.26255329
1626,56.69863298,0,0,10.88857478,77.32371170
1627,51.26957780,0,1,10.32532274,75.63052002
1628,58.36406337,0,1,9.05158731,77.08753482
1629,53.52057432,0,1,9.32328995,72.90079823
1630,50.94128842,1,1,12.59613203,76.72919839
1631,44.33428640,1,1,12.10576146,66.67228081
1632,39.45293195,1,1,13.93820315,73.10076437
1633,63.21603042,1,1,12.15645083,76.84472027
1634,50.17976509,0,0,12.49830414,64.10898563
1635,41.69259283,0,0,13.63725676,55.95980964
1636,35.46026043,1,1,14.45708778,67.88742036
1637,32.05227956,0,1,10.50138555,59.16404147
1638,70.97108797,0,1,6.90671002,75.54684609
1639,46.78314068,0,0,13.68034927,60.21263014
1640,40.76301365,1,1,16.95119017,71.40654607
1641,24.39755896,0,0,14.72010338,67.98252194
1642,39.96191318,1,0,16.77340150,73.02365210
1643,46.71950781,1,1,12.41568529,74.84374426
1644,55.07559940,1,0,13.92815417,71.71473385
1645,23.37756252,0,1,13.19576190,73.62640395
1646,35.34708460,0,0,12.26548335,62.69322335
1647,27.73748433,1,0,16.45124418,69.08990157
1648,47.79698495,1,1,9.78004471,77.63451711
1649,59.51804274,0,1,9.06325833,77.90234940
1650,40.00613066,1,0,20.08962828,57.53544966
1651,42.06473687,1,1,13.67424452,65.54389255
1652,51.65424132,1,1,14.02206496,69.43318370
1653,42.88487220,0,1,6.91114212,71.90524676
1654,42.95371374,1,0,14.96087500,67.92805652
1655,54.45712543,0,1,8.92375067,76.65444167
1656,39.98970884,1,1,11.37282276,66.99143673
1657,20.93837492,0,0,14.46889025,49.73015951
1658,47.80302387,1,1,13.96569256,58.90447674
1659,43.36285909,1,0,15.82830723,52.69714116
1660,56.36886708,0,1,7.82699876,85.76917406
1661,44.06445696,0,1,10.23813992,77.32275565
1662,28.14619328,1,1,12.61075514,74.73127503
1663,46.27819420,0,1,10.52748614,72.59256819
1664,47.06889586,0,0,12.47978008,68.93825084
1665,42.04410538,1,0,16.82107419,65.55133567
1666,64.85277460,0,1,10.32939636,72.12406471
1667,63.79216869,0,1,9.07150176,87.96095969
1668,48.90178539,1,1,12.74358858,66.48379638
1669,60.30971702,1,0,14.93052270,63.98390462
1670,37.88029041,1,1,13.03671759,71.16309614
1671,53.23204571,0,0,11.04268659,74.85083949
1672,50.75197842,1,0,15.91520605,80.12883816
1673,42.23878038,0,0,12.77180604,69.01811812
1674,45.24935227,1,1,10.27132531,71.38558009
1675,48.71780853,0,1,11.57138857,74.63145793
1676,44.81727191,0,0,12.70375158,78.34223523
1677,40.95751181,0,0,13.36216067,71.63568829
1678,62.50778796,0,0,10.96212609,74.32036551
1679,47.08837668,0,1,8.55032911,67.72825355
1680,60.90721161,0,1,10.10568005,80.85942619
1681,63.77037043,0,0,8.02914403,68.66296315
1682,57.60271911,0,1,7.20068895,81.91665966
1683,62.86430431,0,1,7.28202471,83.46016794
1684,46.82489905,1,0,13.61014628,52.33029475
1685,59.66016795,0,1,7.98897626,73.36673623
1686,59.51128402,0,0,13.10409206,70.38043439
1687,65.79887441,0,0,10.63369919,73.79913915
1688,51.55750014,1,1,13.37874817,74.24860469
1689,53.64802404,1,0,14.37202786,72.48121886
1690,32.22674698,0,1,11.93720853,64.81973569
1691,42.70300216,0,1,11.92865900,78.08861661
1692,51.51113827,1,0,14.34106545,66.25854223
1693,48.39094954,1,0,14.58308760,76.83944682
1694,39.90421870,0,0,15.04991073,62.96526943
1695,52.22605598,0,0,9.69626804,66.17175581
1696,47.26366147,0,1,10.57732075,80.84105100
1697,44.70812166,1,1,9.95748396,74.95700921
1698,34.41595549,1,1,15.91188743,64.18282894
1699,65.06817587,1,0,15.08995731,69.43498362
1700,50.01157417,0,0,12.89536316,73.03709908
1701,37.02087901,1,0,16.37092616,54.99587421
1702,51.38711934,1,0,14.33002090,69.90226866
1703,37.02867033,0,1,12.29204469,69.96430508
1704,45.23551417,0,0,14.21505070,71.76027050
1705,46.88568447,1,0,18.82476029,57.54467196
1706,48.55610447,1,0,12.17991605,77.14849613
1707,35.38227115,0,0,15.51639279,62.24085110
1708,52.63630489,0,1,9.40320605,67.10683071
1709,53.21202179,0,1,8.06004951,75.13059961
1710,58.37838178,0,1,7.68248400,72.93953620
1711,45.64651231,1,0,18.91775812,60.93709855
1712,46.93653239,0,0,9.38849491,65.13535671
1713,67.24629576,1,1,10.25387538,80.93657692
