person_id,site,baseline_stress,workshop_offer,attended_workshop,wellbeing_after
1204,Lake,49.84064429,1,1,56.52943079
1205,Lake,43.11703665,1,1,65.36660273
1206,Lake,44.80307900,1,0,56.12292853
1207,Lake,53.49156276,0,0,62.07285923
1208,Lake,47.34425852,1,0,67.54930963
1209,Lake,32.07120454,0,0,62.43841408
1210,Lake,47.43044734,0,0,72.01761642
1211,Lake,43.55142195,1,0,66.00506243
1212,Lake,55.88733754,1,1,62.79451946
1213,Lake,52.23728860,1,0,59.96538324
1214,Lake,56.66284579,0,0,60.76119972
1215,Lake,50.82318018,0,0,59.50156239
1216,Lake,51.00806945,0,0,53.62713355
1217,Lake,50.41823480,1,0,56.00538670
1218,Lake,60.71208649,0,0,50.45208499
1219,Lake,47.45316422,0,0,60.25430866
1220,Lake,48.66175263,0,0,53.66033638
1221,Lake,54.10750540,1,0,52.15330540
1222,Lake,58.23795402,1,0,63.96001029
1223,Lake,57.90093990,0,0,54.66119777
1224,Lake,55.97330943,0,0,61.15924374
1225,Lake,31.97118419,0,0,64.80144287
1226,Lake,50.37765274,1,1,62.19061054
1227,Lake,63.75522733,1,1,63.33502804
1228,Lake,47.22473845,1,0,65.02464278
1229,Lake,49.50339014,0,0,57.51931455
1230,Lake,46.64375818,0,0,65.93098319
1231,Lake,41.80332529,1,0,53.18084957
1232,Lake,43.57662175,1,0,66.40109395
1233,Lake,54.02778966,1,1,61.08879419
1234,Lake,61.95248225,0,0,55.21809001
1235,Lake,62.51708200,0,0,49.90550847
1236,Lake,46.57079620,0,0,63.81757126
1237,Lake,35.69994705,0,0,65.95469996
1238,Lake,69.67592451,1,0,56.17191103
1239,Lake,55.52242235,1,1,54.40512950
1240,Lake,47.38391791,0,0,62.91747236
1241,Lake,60.03966747,1,0,55.45106675
1242,Lake,39.51264355,1,1,58.31051307
1243,Lake,56.00531835,0,0,68.10172534
1244,Lake,47.54061024,1,1,71.21441510
1245,Lake,41.77130463,0,0,59.75885000
1246,Lake,42.93159178,0,0,68.07314238
1247,Lake,69.58173522,1,1,53.72934461
1248,Lake,42.94551859,0,0,58.80882779
1249,Lake,40.24907153,1,0,54.17839699
1250,Lake,50.86820226,0,0,63.84641006
1251,Lake,45.05655300,0,0,65.25248380
1252,Lake,44.56403134,1,0,56.49631746
1253,Lake,56.12684832,1,1,56.60082414
1254,Lake,57.15984817,0,0,53.97769380
1255,Lake,45.26981238,0,0,69.52702124
1256,Lake,54.45739161,1,0,62.05996783
1257,Lake,57.70534609,0,0,46.48617402
1258,Lake,60.41596498,1,1,57.96853232
1259,Lake,49.18502152,1,0,65.54263692
1260,Lake,38.59266775,0,0,68.10522879
1261,Lake,37.92170141,1,1,69.06449479
1262,Lake,42.06766126,1,0,71.80739456
1263,Lake,61.78951714,1,1,54.65769873
1264,Lake,53.03678858,0,0,65.62875802
1265,Lake,59.13604659,1,0,50.82314392
1266,Lake,45.82516556,1,0,63.57131440
1267,Lake,59.74224455,1,0,47.19150897
1268,Lake,42.91640209,0,0,63.60613011
1269,Lake,66.30489775,1,0,70.88139822
1270,Lake,59.31683265,0,0,56.57619747
1271,Lake,42.00110359,1,1,70.28930827
1272,Lake,46.20639790,0,0,60.39106134
1273,Lake,40.19731689,1,1,78.49067741
1274,Lake,42.80853284,1,0,62.74161437
1275,Lake,44.72254915,1,1,57.17388236
1276,Lake,38.40043443,1,1,65.36346086
1277,Lake,35.76149372,1,1,75.70460361
1278,Lake,44.55265358,0,0,63.48728238
1279,Lake,48.75737037,1,0,56.99153026
1280,Lake,28.60532916,1,0,71.16068546
1281,Lake,42.43861048,0,0,61.37651355
1282,Lake,55.24691975,1,0,58.19473732
1283,Lake,51.02682024,0,0,69.61468944
1284,Lake,42.22029675,1,0,61.69323808
1285,Lake,41.13833930,1,1,66.51155735
1286,Lake,34.50150516,1,1,55.76370029
1287,Lake,37.83439880,0,0,67.73955815
1288,Lake,62.15154955,1,0,54.75557677
1289,Lake,44.99687291,0,0,60.01814505
1290,Lake,65.10718044,0,0,51.94609321
1291,Lake,53.03664241,0,0,59.22632687
1292,Lake,45.78774780,1,1,64.04963885
1293,Lake,60.19393812,1,1,53.81139457
1294,Lake,41.74648745,0,0,58.33656344
1295,Lake,62.06245541,1,1,65.03253220
1296,Lake,46.08719307,1,1,62.68756503
1297,Lake,44.52991395,0,0,59.48638382
1298,Lake,55.52618207,1,0,57.63953699
1299,Lake,44.82655607,1,1,78.06247353
1300,Lake,52.69942729,0,0,66.92053410
1301,Lake,63.20457439,0,0,56.86389677
1302,Lake,44.26541527,1,1,60.47079413
1303,Lake,34.08530253,0,0,63.22286404
1304,Lake,57.33315788,0,0,59.77482896
1305,Lake,65.17893316,1,1,65.39956100
1306,Lake,47.94355114,0,0,60.03443724
1307,Lake,41.69991598,0,0,65.15211864
1308,Lake,65.64624265,1,0,54.43455122
1309,Lake,60.03003355,1,0,52.27780664
1310,Lake,30.26007026,0,0,67.18717483
1311,Lake,50.91581037,0,0,55.93912615
1312,Lake,57.85014805,0,0,54.38322980
1313,Lake,45.42591672,1,0,61.30373515
1314,Lake,58.64010493,1,1,56.25686503
1315,Lake,55.13563848,1,1,64.74520155
1316,Lake,50.53279481,0,0,61.74875528
1317,Lake,54.41742676,0,0,57.02396699
1318,Lake,44.37098397,1,0,66.91464063
1319,Lake,50.32159852,1,0,60.65601201
1320,Lake,44.39731686,0,0,61.20479725
1321,Lake,59.37182819,0,0,54.70655557
1322,Lake,41.78154714,1,1,67.64086198
1323,Lake,57.29143587,1,0,63.69681637
1324,Lake,33.48715428,0,0,64.44965354
1325,Lake,48.34973918,1,0,56.78484441
1326,Lake,59.52220035,0,0,57.33458053
1327,Lake,60.03008922,0,0,49.47216459
1328,Lake,41.18987403,0,0,51.99750553
1329,Lake,45.85732420,0,0,62.86580859
1330,Lake,53.03963982,0,0,55.87132320
1331,Lake,45.41457586,0,0,61.83707726
1332,Lake,54.16732390,1,1,58.71468553
1333,Lake,51.01480750,1,0,51.01520662
1334,Lake,46.23735267,0,0,56.55548612
1335,Lake,45.60930137,0,0,60.73264084
1336,Lake,55.37929589,1,1,73.61341306
1337,Lake,48.43300095,1,1,59.97129633
1338,Lake,59.23304301,1,1,66.14833254
1339,Lake,55.17492653,1,0,59.81132531
1340,Lake,68.15475006,1,1,59.69324805
1341,Lake,49.45228350,0,0,62.27959166
1342,Lake,49.79614755,1,0,57.80112375
1343,Lake,47.02429156,1,1,67.36977737
1344,Lake,53.18087179,1,1,68.72014730
1345,Lake,64.65498261,1,0,49.02003432
1346,Lake,36.33914687,0,0,64.70586290
1347,Lake,36.86985417,0,0,66.36184754
1348,Lake,52.53131004,1,1,68.59957764
1349,Lake,65.27302426,1,1,62.97727168
1350,Lake,49.87565109,1,1,61.91578497
1351,Lake,50.93055729,0,0,46.12593364
1352,Lake,50.31209328,0,0,50.23385717
1353,Lake,52.16048068,0,0,54.46371111
1354,Lake,68.90743356,0,0,55.38188276
1355,Lake,51.45414177,1,0,55.46973733
1356,Lake,47.49574301,0,0,54.88358325
1357,Lake,46.29156726,1,1,64.60159659
1358,Lake,35.91931873,1,0,77.41284950
1359,Lake,53.62195234,0,0,52.58961203
1360,Lake,48.84327713,0,0,65.50796386
1361,Lake,54.56759487,1,1,64.19919737
1362,Lake,30.40570520,0,0,74.49033233
1363,Lake,59.75941175,0,0,61.62539166
1364,Lake,33.50496181,1,0,73.07620399
1365,Lake,56.72293716,1,1,59.50971800
1366,Lake,40.54121857,0,0,63.75182573
1367,Lake,52.61435829,0,0,65.60417832
1368,Lake,48.65251705,1,0,58.31130741
1369,Lake,47.79156322,1,0,55.38177870
1370,Lake,55.56731894,0,0,49.72079028
1371,Lake,42.01757857,0,0,66.48427257
1372,Lake,62.80948810,0,0,53.55755520
1373,Lake,40.90422258,1,1,68.87127584
1374,Lake,48.29801620,0,0,59.79127639
1375,Lake,61.96858329,1,1,57.04903373
1376,Lake,60.37157698,0,0,62.29881415
1377,Lake,49.98047080,1,0,63.73838505
1378,Lake,51.95865678,1,1,60.20082478
1379,Lake,68.23285014,0,0,55.83329056
1380,Lake,64.69153556,0,0,52.25483668
1381,Lake,56.54493948,0,0,54.20279886
1382,Lake,69.71970694,0,0,48.04037711
1383,Lake,43.28992617,0,0,54.83965769
1384,Lake,49.21319497,1,1,68.11538880
1385,Lake,49.26512436,1,0,60.52850527
1386,Lake,65.35228790,0,0,55.02635348
1387,Lake,54.60201442,1,1,62.99098732
1388,Lake,60.23731869,0,0,53.44592261
1389,Lake,62.32437587,0,0,52.52650903
1390,Lake,57.40148145,1,0,57.05434332
1391,Lake,43.78814622,0,0,71.61673273
1392,Lake,70.09420534,1,0,44.20136317
1393,Lake,32.59434192,1,1,67.65477359
1394,Lake,59.35749049,0,0,66.63826185
1395,Lake,56.92519499,1,0,68.44990964
1396,Lake,49.69157095,0,0,59.66283545
1397,Lake,47.66674261,0,0,67.36272146
1398,Lake,62.37275942,0,0,60.24564964
1399,Lake,53.86367864,1,1,55.40776143
1400,Lake,52.96433460,1,0,48.97053265
1401,Lake,50.29010393,1,1,58.79678880
1402,Lake,40.72530708,1,1,64.98047965
1403,Lake,58.84468390,0,0,62.14804442
1404,Lake,45.74111484,1,0,52.74921255
1405,Lake,52.57440381,0,0,43.04393829
1406,Lake,55.63611912,1,0,63.37122993
1407,Lake,54.50545343,1,1,64.80616813
1408,Lake,65.48619404,1,1,58.99120568
1409,Lake,55.56917947,0,0,50.71590258
1410,Lake,51.86976950,1,0,61.18049132
1411,Lake,59.45935084,1,1,64.29780199
1412,Lake,31.30858647,1,1,68.44618571
1413,Lake,45.43954112,1,1,70.81085374
1414,Lake,54.49177012,1,0,50.27865371
1415,Lake,45.31785390,1,1,67.04374250
1416,Lake,55.51237428,0,0,52.53572736
1417,Lake,62.67500575,1,0,51.73287052
1418,Lake,47.01802165,1,0,54.06277492
1419,Lake,56.46378629,0,0,54.14499534
1420,Lake,59.36387917,1,1,63.67627907
1421,Lake,49.95393343,0,0,60.37649015
1422,Lake,40.18355636,1,1,72.82542615
1423,Lake,44.22466802,0,0,61.00456010
1424,Lake,61.67673675,0,0,58.84067820
1425,Lake,41.45114395,1,0,59.14699937
1426,Lake,34.33430327,0,0,71.93152032
1427,Lake,43.38003305,0,0,61.28824095
1428,Lake,49.96204751,0,0,59.05348432
1429,Lake,54.60999552,0,0,64.25245235
1430,Lake,46.24766049,0,0,56.22308994
1431,Lake,50.79303278,0,0,56.19953607
1432,Lake,59.01965123,1,1,57.13497316
1433,Lake,54.17166668,0,0,51.09824499
1434,Lake,61.22669330,1,1,57.75937204
1435,Lake,40.77044707,1,1,65.45344794
1436,Lake,56.90155167,1,0,51.48500788
1437,Lake,52.80867839,0,0,56.46940749
1438,Lake,71.86287679,1,1,45.53177371
1439,Lake,50.36653460,0,0,56.71989130
1440,Lake,54.92221651,0,0,58.22677472
1441,Lake,54.02655330,0,0,68.93998559
1442,Lake,35.05499038,0,0,59.11866171
1443,Lake,45.19650964,0,0,62.49745504
1444,Lake,59.82587931,0,0,55.65484542
1445,Lake,45.80537082,1,0,60.19718177
1446,Lake,55.55311028,0,0,55.49996309
1447,Lake,38.02875425,0,0,62.03741736
1448,Lake,62.57774605,0,0,64.90022643
1449,Lake,49.66276921,1,0,58.19216070
1450,Lake,59.82342150,0,0,58.85566264
1451,Lake,48.71606076,1,0,52.10969134
1452,Lake,49.99768823,1,1,59.82711704
1453,Lake,62.48094323,0,0,42.66681319
1454,Lake,66.21602965,1,1,68.71557097
1455,Lake,48.03154243,1,1,66.67073611
1456,Lake,55.93868578,0,0,44.53595451
1457,Lake,44.94734287,1,1,66.97673530
1458,Lake,49.52669527,0,0,56.99582849
1459,Lake,48.98282061,0,0,64.23878304
1460,Lake,46.18598201,1,0,55.21893251
1461,Lake,51.64567164,0,0,66.20179781
1462,Lake,59.91301039,1,1,58.89264276
1463,Lake,43.53293644,0,0,55.48106211
1464,Lake,38.89945268,0,0,61.01967142
1465,Lake,51.10748959,0,0,66.79392126
1466,Lake,52.39104634,1,1,61.57946174
1467,Lake,54.93496128,1,1,60.67889057
1468,Lake,55.18543304,0,0,59.95238841
1469,Lake,58.73892026,0,0,61.90954845
1470,Lake,47.24090890,1,1,55.43829949
1471,Lake,44.05131093,1,0,58.21985090
1472,Lake,42.64645976,1,0,60.44301790
1473,Lake,51.09900691,1,0,59.90071626
1474,Lake,34.83050512,0,0,50.66436706
1475,Lake,50.10573136,1,0,54.60254552
1476,Lake,49.67145726,1,1,54.87162898
1477,Lake,46.10804327,0,0,64.08515789
1478,Lake,46.57234610,1,1,60.03453686
1479,Lake,54.01869351,0,0,60.93175335
1480,Lake,57.76223841,1,0,56.70040125
1481,Lake,53.73236271,1,1,69.63604229
1482,Lake,66.79773908,0,0,43.19272648
1483,Lake,35.51519231,1,1,70.58371081
1484,Lake,58.91708194,0,0,60.80686890
1485,Lake,43.42015845,0,0,60.19442269
1486,Lake,51.78176317,1,0,60.44322540
1487,Lake,49.93549767,1,1,62.41641288
1488,Lake,53.47181343,0,0,57.04742866
1489,Lake,42.94202872,0,0,59.82635331
1490,Lake,50.92665515,1,0,59.22091123
1491,Lake,39.56517010,1,0,56.73127344
1492,Lake,36.85803322,0,0,68.04588402
1493,Lake,38.01043088,0,0,70.56695654
1494,Lake,54.60270638,1,0,61.66232302
1495,Lake,65.54451983,1,0,40.25630350
1496,Lake,64.11605953,1,0,54.22451532
1497,Lake,46.01277246,1,1,61.79843954
1498,Lake,55.58601016,0,0,54.55701915
1499,Lake,57.43819658,1,1,59.79044719
1500,Lake,41.12214737,0,0,68.40623544
1501,Lake,65.59180119,1,0,63.95972552
1502,Lake,33.44978940,0,0,64.47697203
1503,Lake,49.33480667,0,0,66.97568171
1504,Lake,34.29333124,0,0,59.59299561
1505,Lake,51.15183326,0,0,63.65832866
1506,Lake,56.31595987,0,0,56.45036999
1507,Lake,52.06493853,1,0,52.15890886
1508,Lake,48.73767700,0,0,62.08955843
1509,Lake,42.45222034,0,0,65.53926246
1510,Lake,62.35161500,0,0,55.84116132
1511,Lake,42.57715896,1,0,58.01738100
1512,Lake,36.64264553,1,1,71.99722873
1513,Lake,63.56617658,0,0,50.33253996
1514,Lake,53.81991303,1,0,61.28492714
1515,Lake,18.08857757,0,0,64.65098949
1516,Lake,44.68307037,1,1,67.25420433
1517,Lake,41.73463691,0,0,48.39087712
1518,Lake,52.43812501,1,1,66.23763527
1519,Lake,32.83030430,0,0,67.18271667
1520,Lake,61.00140648,0,0,55.41246998
1521,Lake,57.85167385,1,1,52.57632036
1522,Lake,54.80583042,1,1,67.80386169
1523,Lake,44.15705077,0,0,66.12550080
1524,Lake,46.24791837,0,0,59.37240642
1525,Lake,42.85131432,0,0,65.63900242
1526,Lake,49.54818715,0,0,61.75941093
1527,Lake,67.94290113,0,0,58.10901252
1528,Lake,55.55546116,1,0,58.46859969
1529,Lake,56.54536104,0,0,55.60813625
1530,Lake,39.91482113,0,0,71.45307732
1531,Lake,46.96582069,1,0,72.78081480
1532,Lake,61.04763845,0,0,52.20647893
1533,Lake,53.99208977,1,0,62.63237870
1534,Lake,41.56765541,1,1,62.26718005
1535,Lake,60.31224544,1,1,57.37024732
1536,Lake,55.53084402,0,0,57.33624985
1537,Lake,54.30627511,1,0,52.51948708
1538,Lake,58.12316553,0,0,54.07116202
1539,Lake,61.05326557,0,0,55.00103573
1540,Lake,52.80910484,0,0,57.66847621
1541,Lake,41.95088077,1,1,67.66046554
1542,Lake,40.84066006,0,0,72.29886489
1543,Lake,45.49484508,1,0,52.31336684
1544,Lake,36.96560768,0,0,71.87803060
1545,Lake,53.30086513,1,0,56.88679157
1546,Lake,30.71273929,0,0,59.15232470
1547,Lake,47.01941075,0,0,65.04182349
1548,Lake,46.30345075,0,0,59.93178100
1549,Lake,37.46869496,0,0,60.06714681
1550,Lake,59.43230363,0,0,50.87824668
1551,Lake,52.23008089,0,0,60.39172681
1552,Lake,53.49922137,0,0,60.77676979
1553,Lake,50.88026726,0,0,61.95773600
1554,Lake,42.53054106,1,0,64.31022429
1555,Lake,43.94495043,0,0,66.15928228
1556,Lake,49.69200185,0,0,55.02682345
1557,Lake,43.35211770,1,0,57.75044250
1558,Lake,33.84149906,1,0,68.61095442
1559,Lake,44.68913767,0,0,54.04684776
1560,Lake,40.13455289,1,1,76.30155324
1561,Lake,42.79741198,1,1,58.25292066
1562,Lake,53.22291346,0,0,54.87681989
1563,Lake,58.71132540,0,0,65.25010578
1564,Lake,49.31534667,0,0,56.98999973
1565,Lake,40.13913150,1,1,64.54493722
1566,Lake,34.09592352,0,0,59.49670280
1567,Lake,62.20129293,0,0,49.66719539
1568,Lake,64.33678652,0,0,54.38030725
1569,Lake,60.76593060,1,0,60.55610518
1570,Lake,59.86955128,1,0,58.31477650
1571,Lake,33.69561210,0,0,68.09980948
1572,Lake,39.16014375,0,0,60.63764144
1573,Lake,48.40566518,1,1,67.25454736
1574,Lake,60.13076122,1,1,59.14911639
1575,Lake,53.04509236,1,1,67.97301687
1576,Lake,41.82506720,1,1,68.07924686
1577,Lake,51.38720847,0,0,65.17382254
1578,Lake,43.17408938,1,0,59.75297829
1579,Lake,61.52999046,0,0,60.23856173
1580,Lake,64.72402919,1,0,57.92638466
1581,Lake,65.29694060,1,0,59.77100647
1582,Lake,58.66431174,0,0,55.79112424
1583,Lake,67.21867053,1,1,53.65447794
1584,Lake,45.38764398,1,1,60.27789838
1585,Lake,52.80981871,1,1,68.74920380
1586,Lake,44.65077525,0,0,65.84424256
1587,Lake,54.94712588,1,0,54.99469491
1588,Lake,54.32289509,0,0,52.17023712
1589,Lake,56.12301127,0,0,58.17146158
1590,Lake,57.17553313,0,0,52.24233378
1591,Lake,48.18706424,0,0,62.54735918
1592,Lake,52.94346153,0,0,64.85502572
1593,Lake,41.45393303,1,0,65.20460901
1594,Lake,63.68538806,0,0,55.35325865
1595,Lake,43.31061639,0,0,57.78292338
1596,Lake,49.92867484,1,0,55.33998804
1597,Lake,48.44992509,1,0,51.96203235
1598,Lake,56.74575842,1,1,56.87080364
1599,Lake,48.63636216,0,0,53.52535205
1600,Lake,45.83333284,1,0,60.43254814
1601,Lake,42.07725651,1,1,69.64628242
1602,Lake,54.33280451,1,1,69.12889994
1603,Lake,45.72343020,0,0,62.94211893
1604,Lake,48.04251600,1,1,68.41641273
1605,Lake,37.81415207,1,1,59.78526895
1606,Lake,59.64174146,1,1,62.77067842
1607,Lake,53.87045551,1,1,53.96292227
1608,Lake,52.51996156,1,1,53.42426397
1609,Lake,59.11703277,0,0,60.95526289
1610,Lake,53.20344183,1,1,67.82034927
1611,Lake,63.89353792,0,0,51.59086887
1612,Lake,65.35771182,0,0,48.71725979
1613,Lake,50.88984034,0,0,63.66731788
1614,Lake,51.41990355,1,1,59.04527791
1615,Lake,45.48653354,0,0,61.51320152
1616,Lake,66.66889710,1,1,61.73154940
1617,Lake,37.58728140,1,1,71.93310840
1618,Lake,60.99091098,0,0,49.86416711
1619,Lake,57.74688776,0,0,64.01643371
1620,Lake,49.73539684,0,0,58.27477132
1621,Lake,55.43639961,0,0,56.95868340
1622,Lake,56.22913757,0,0,59.95203232
1623,Lake,52.28729238,0,0,62.30864118
1624,Lake,44.13186398,1,1,59.48226739
1625,Lake,40.31211206,0,0,65.64441017
1626,Lake,46.27582552,1,0,58.01841243
1627,Lake,62.59879778,0,0,56.49473269
1628,Lake,42.85164911,0,0,72.70679809
1629,Lake,42.82627773,1,0,66.71835893
1630,Lake,44.28216445,0,0,61.83322431
1631,Lake,52.55189022,0,0,54.49150543
1632,Lake,37.65033315,1,1,70.16870211
1633,Lake,47.58938595,1,1,67.78580103
1634,Lake,41.95395356,1,0,53.15435947
1635,Lake,49.56768197,0,0,58.62674268
1636,Lake,76.91392902,1,1,48.97064126
1637,Lake,55.66405250,1,0,58.99537577
1638,Lake,42.07389209,1,0,66.57547639
1639,Lake,45.85448306,1,1,64.35045528
1640,Lake,55.13156161,0,0,57.57099194
1641,Lake,50.74234509,1,0,61.94017382
1642,Lake,73.91925137,1,1,61.42032367
1643,Lake,43.60414434,0,0,62.90851477
1644,Lake,47.11634319,0,0,67.14962498
1645,Lake,51.22122679,1,1,63.07143686
1646,Lake,50.94121178,0,0,58.84956853
1647,Lake,51.24890023,1,1,68.95887146
1648,Lake,52.15788305,1,0,65.30942427
1649,Lake,35.38231147,0,0,63.94038558
1650,Lake,57.73353523,0,0,45.37177336
1651,Lake,55.81428567,0,0,55.44613292
1652,Lake,59.11136714,1,1,63.75983685
1653,Lake,50.24505487,1,1,64.19761680
1654,Lake,59.40736417,0,0,55.01033693
1655,Lake,44.06189766,1,1,64.64125439
1656,Lake,45.62704990,0,0,64.60624019
1657,Lake,45.90938095,1,1,58.57747543
1658,Lake,60.82450055,1,0,56.46144318
1659,Lake,47.26388367,0,0,59.91170727
1660,Lake,52.21229699,1,1,64.82593202
1661,Lake,60.05535305,1,0,66.79121522
1662,Lake,65.36126665,1,0,42.98901919
1663,Lake,53.73196068,0,0,61.43286825
1664,Lake,40.04800624,1,0,49.79239471
1665,Lake,60.70503416,1,1,56.32468894
1666,Lake,41.11879627,1,1,68.11010391
1667,Lake,50.85428766,0,0,69.00282344
1668,Lake,51.88492329,0,0,58.40103205
1669,Lake,64.40666904,1,0,46.99074476
1670,Lake,53.22317366,1,0,60.00181847
1671,Lake,54.44992016,1,1,62.70784779
1672,Lake,50.91854973,0,0,55.74547390
1673,Lake,42.24629241,0,0,70.63698746
1674,Lake,61.59611808,1,1,66.99851989
1675,Lake,38.48890469,0,0,63.64681381
1676,Lake,47.65005263,0,0,62.33396165
1677,Lake,39.14423281,0,0,64.72433900
1678,Lake,44.32800297,0,0,60.69619861
1679,Lake,56.69884714,0,0,54.54976570
1680,Lake,50.45128164,0,0,62.66250023
1681,Lake,57.03926428,1,0,59.26650365
1682,Lake,44.34147738,1,1,59.07523322
1683,Lake,37.70724559,1,1,63.14316131
1684,Lake,48.44611839,0,0,63.39106515
1685,Lake,48.05950354,1,1,63.56313056
1686,Lake,58.02511740,1,0,60.99383718
1687,Lake,50.34380128,0,0,58.09798098
1688,Lake,53.76274595,1,0,54.90598122
1689,Lake,36.91519906,1,0,59.30091672
1690,Lake,40.28493756,0,0,63.67199940
1691,Lake,47.97392899,0,0,66.44644965
1692,Lake,36.53962395,1,1,70.85947049
1693,Lake,40.67241592,0,0,71.52340405
1694,Lake,62.94762655,1,0,65.71895308
1695,Lake,38.05045736,1,1,69.59671556
1696,Lake,48.82913294,1,0,70.15412916
1697,Lake,44.88212382,1,0,59.45756631
1698,Lake,52.80475243,0,0,64.65719623
1699,Lake,49.08942383,1,0,61.90608302
1700,Lake,47.57599459,0,0,56.54136716
1701,Lake,66.67035540,1,0,56.79811904
1702,Lake,36.82510192,0,0,59.18961825
1703,Lake,56.99400950,1,0,51.32645400
1704,Lake,61.32753121,1,0,51.87606001
1705,Lake,37.55984416,0,0,69.16846595
1706,Lake,48.84723034,1,0,68.81529662
1707,Lake,53.12273780,1,0,59.30667292
1708,Lake,47.68372605,1,1,69.68622063
1709,Lake,60.16380823,0,0,57.17556697
1710,Lake,44.63138535,1,0,67.40034887
1711,Lake,50.99042611,1,1,60.22246119
1712,Lake,44.52637520,1,0,63.52404865
1713,Lake,42.91405314,1,0,60.75919732
1714,Lake,43.87352864,0,0,66.12957896
1715,Lake,62.27464754,1,1,55.90286402
1716,Lake,33.82670045,1,1,74.61525688
1717,Lake,50.07589104,0,0,59.79135401
1718,Lake,44.27745244,0,0,52.45691481
1719,Lake,41.07793544,0,0,58.91335249
1720,Lake,60.37738329,1,0,63.51213668
1721,Lake,51.95406501,1,0,60.69267149
1722,Lake,50.57595893,0,0,59.28610625
1723,Lake,36.41033483,1,1,72.61558237
1724,Lake,48.75966292,1,0,63.97379424
1725,Lake,39.85472220,1,0,69.20059327
1726,Lake,41.89091748,1,1,64.12696466
1727,Lake,49.24386020,1,0,68.38493455
1728,Lake,58.23994438,0,0,61.82222740
1729,Lake,62.07747554,1,1,55.89204671
1730,Lake,53.08423889,0,0,58.71283517
1731,Lake,67.28236933,0,0,56.64448011
1732,Lake,61.90660164,1,0,48.59732332
1733,Lake,53.75355950,0,0,56.03731272
1734,Lake,37.35029355,0,0,67.63752566
1735,Lake,60.40859095,1,1,57.31996191
1736,Lake,51.39953711,0,0,68.52361160
1737,Lake,69.47427252,1,1,46.57233139
1738,Lake,47.93041896,1,1,54.41760521
1739,Lake,44.26027447,0,0,55.26547627
1740,Lake,51.00159254,1,1,59.05588256
1741,Lake,44.37563394,0,0,67.40473901
1742,Lake,55.19370163,0,0,55.87580136
1743,Lake,33.91345046,1,1,66.26843696
1744,Lake,50.67011174,0,0,57.59123726
1745,Lake,54.14060534,0,0,48.26815833
1746,Lake,55.61062581,0,0,63.42653726
1747,Lake,34.08756400,1,1,59.96806693
1748,Lake,49.97361712,1,0,64.51740345
1749,Lake,38.49168869,1,0,62.86748320
1750,Lake,55.55844775,0,0,56.92236957
1751,Lake,57.41477760,1,1,56.70027650
1752,Lake,52.29725432,0,0,59.31102062
1753,Lake,48.29904537,0,0,54.32984555
1754,Lake,48.08658251,1,0,62.11471442
1755,Lake,61.10530489,0,0,68.24224883
1756,Lake,57.65642692,1,1,67.02107019
1757,Lake,51.14014951,1,1,63.88635044
1758,Lake,40.08334910,0,0,61.40461066
1759,Lake,44.20482249,1,1,71.66063474
1760,Lake,57.94549143,1,1,60.70495929
1761,Lake,41.40955662,1,0,67.06751932
1762,Lake,60.50448268,1,0,55.99780492
1763,Lake,65.09975950,0,0,57.06147772
1764,Lake,37.70895102,0,0,70.98389217
1765,Lake,42.73435438,0,0,55.01817072
1766,Lake,42.80769194,1,1,67.43149498
1767,Lake,63.58521100,1,0,59.66147246
1768,Lake,42.15177000,1,1,61.09750585
1769,Lake,57.04570524,0,0,64.04063396
1770,Lake,49.15552432,1,0,65.55644070
1771,Lake,44.11211093,1,1,66.79534254
1772,Lake,58.94556672,0,0,58.26709533
1773,Lake,60.23919705,1,0,67.48353171
1774,Lake,35.98633343,1,1,75.95473007
1775,Lake,43.34277015,1,0,65.20447226
1776,Lake,53.52181387,1,1,59.94797350
1777,Lake,63.97677579,1,0,51.86031241
1778,Lake,34.65940367,0,0,71.16451171
1779,Lake,44.37253230,1,1,56.80449257
1780,Lake,50.99847045,0,0,58.66404927
1781,Lake,54.95823964,1,0,51.36119215
1782,Lake,47.28705175,1,0,55.57882732
1783,Lake,51.25310743,1,1,65.60169379
1784,Lake,57.30164430,1,1,61.42867469
1785,Lake,33.33632088,0,0,72.56750267
1786,Lake,63.52119799,1,1,51.85246688
1787,Lake,70.48372557,0,0,44.01134670
1788,Lake,44.41931197,0,0,58.62238776
1789,Lake,52.16287810,0,0,58.72736182
1790,Lake,57.52926567,0,0,56.67497576
1791,Lake,45.27979147,1,1,65.57398868
1792,Lake,43.82589034,0,0,46.38255022
1793,Lake,48.73110374,1,0,62.92895814
1794,Lake,39.82732263,1,0,68.16032870
1795,Lake,46.92729889,0,0,67.33006486
1796,Lake,40.06324237,1,1,57.96609568
1797,Lake,53.78113012,0,0,52.46631760
1798,Lake,38.09261990,1,1,62.50169773
1799,Lake,46.13179582,1,0,56.75724514
1800,Lake,37.78942637,1,1,67.70159537
1801,Lake,62.66522282,1,0,47.92770300
1802,Lake,59.04099163,0,0,55.42323112
1803,Lake,30.82027086,0,0,73.44657981
1804,Lake,55.11547316,0,0,55.53164002
1805,Lake,42.28337663,1,0,72.34349613
1806,Lake,44.48556488,0,0,66.83214089
1807,Lake,35.44204246,1,1,68.52178201
1808,Lake,36.01250190,0,0,60.01944613
1809,Lake,48.09734056,0,0,61.49180767
1810,Lake,59.57163608,0,0,62.85485898
